Activo,SMA,Banda,Semanas,X,Y,Logica,Sharpe_completo,CAGR_completo,MaxDD_completo,Rotacion,PeorAnio,Sharpe_2000-2009,CAGR_2000-2009,MaxDD_2000-2009,Sharpe_2010-2019,CAGR_2010-2019,MaxDD_2010-2019,Sharpe_ultimos10,CAGR_ultimos10,MaxDD_ultimos10
QQQ,100,0.02,26,8,8,AND,0.4959301563935526,0.0788457911103692,-0.2665540547263875,5.908025247971145,-0.1242441001489302,0.1769676531234583,0.0415797434907823,-0.2665540547263875,0.4341180642691186,0.0543560769962359,-0.2555259380981992,0.8989235209852771,0.1537520711772306,-0.1709476969012736
QQQ,100,0.02,26,10,2,AND,0.5544037988934389,0.0829966040186764,-0.2191673893822131,2.575293056807935,-0.1029306324642193,0.5316007004837617,0.0802278677647854,-0.1181693803189922,0.3946107021296443,0.0472400019808965,-0.2191673893822142,0.7507496465475467,0.1257321337783794,-0.2191673893822139
QQQ,100,0.02,26,10,4,AND,0.4914006020814879,0.0772296713215945,-0.2411963750953949,3.105500450856628,-0.1019904357821184,0.3489349731667066,0.0620862849066676,-0.2250680630262823,0.3733877353318848,0.0459612923541927,-0.2411963750953953,0.8033100499058152,0.1368887628434802,-0.1729621053801334
QQQ,100,0.02,26,10,6,AND,0.4611317747063872,0.0745383633320531,-0.2663759798624037,3.408476104598737,-0.161989645534718,0.2350774296983558,0.0490641427288618,-0.2663759798624037,0.3862865537299871,0.0483606935737694,-0.2471499839869747,0.7961175374520041,0.1381615865072278,-0.1852374110516387
QQQ,100,0.02,26,10,8,AND,0.4811925779645347,0.0780302982675849,-0.2471499839869735,3.787195671776375,-0.1613576916797954,0.2506984864217031,0.0512028354873403,-0.2386358991057886,0.4413581396633916,0.056027320992082,-0.2471499839869739,0.8202025510832786,0.1445218081120776,-0.1819161824663744
QQQ,100,0.02,26,12,2,AND,0.5287753579903682,0.0816554748139957,-0.2135670950836603,2.802524797114517,-0.1125085143525018,0.3170550633120176,0.0573189668617122,-0.2135670950836603,0.461846952636294,0.057462731181586,-0.2077295553879439,0.8549063541420867,0.1452870242736268,-0.1585494112444421
QQQ,100,0.02,26,12,4,AND,0.5017520022796281,0.0801669401136475,-0.2411963750953949,3.0297565374211,-0.1142708803190818,0.2500857559405458,0.0506342987199985,-0.2250680630262823,0.408713721431247,0.0513298311184013,-0.2411963750953937,0.885570982984037,0.1541115994240769,-0.199017887643765
QQQ,100,0.02,26,12,6,AND,0.489259150010821,0.0792846041118766,-0.276436162668907,3.181244364292155,-0.1828767645544334,0.2167699177883322,0.0469054396917787,-0.276436162668907,0.4323017614943715,0.0547246878913276,-0.2471499839869747,0.874928017937116,0.1538309266634121,-0.1990440614193462
QQQ,100,0.02,26,12,8,AND,0.4940297191077425,0.0807811144130994,-0.257612636693791,3.2569882777276824,-0.1822605619313578,0.2231224986592584,0.0478073626335557,-0.257612636693791,0.4592314129416344,0.0585217558579178,-0.2471499839869739,0.8661520312021385,0.1559081905193609,-0.2291861489826615
QQQ,100,0.02,26,15,2,AND,0.5152802360928811,0.0825560539078702,-0.2240399921767232,2.802524797114517,-0.1125085143525024,0.2386804869566984,0.0490194330243189,-0.2240399921767232,0.461846952636294,0.057462731181586,-0.2077295553879439,0.8705780441130936,0.1566653223783261,-0.1831800586255271
QQQ,100,0.02,26,15,4,AND,0.4487214668394194,0.0744001971297101,-0.2630878197859245,3.105500450856628,-0.1845314231273603,0.076898568397743,0.0289079428348966,-0.2630878197859245,0.408713721431247,0.0513298311184013,-0.2411963750953937,0.8904549819320665,0.1612940711291699,-0.183180058625527
QQQ,100,0.02,26,15,6,AND,0.4654349268072603,0.0773408989954125,-0.2928088286157863,3.105500450856628,-0.2013664749036008,0.0974998537884484,0.0314945459731057,-0.2928088286157863,0.4323017614943715,0.0547246878913276,-0.2471499839869747,0.9086945906591606,0.165062728056661,-0.1831800586255273
QQQ,100,0.02,26,15,8,AND,0.4764601435022982,0.0793622948601249,-0.274411237833715,3.105500450856628,-0.2007642155971796,0.099521191758791,0.0317402364289403,-0.274411237833715,0.4592314129416344,0.0585217558579178,-0.2471499839869739,0.923721619105335,0.1693815659546409,-0.1831800586255271
QQQ,100,0.02,26,18,2,AND,0.5066786960366143,0.0820072518360732,-0.2471499839869735,2.878268710550045,-0.1090891139435088,0.2475736299806042,0.0503320082839962,-0.2240399921767227,0.4332803710310149,0.054759920894351,-0.2471499839869739,0.8705780441130936,0.1566653223783261,-0.1831800586255271
QQQ,100,0.02,26,18,4,AND,0.4494189321873939,0.0747326115567463,-0.2551693227596914,3.105500450856628,-0.1845314231273589,0.0632805455096575,0.0270552909115777,-0.2551693227596914,0.427346906070702,0.0540392151465189,-0.2471499839869739,0.8904549819320665,0.1612940711291699,-0.183180058625527
QQQ,100,0.02,26,18,6,AND,0.4568224176708756,0.0761542268387314,-0.2928088286157867,3.105500450856628,-0.2013664749036006,0.0663605154793438,0.0273279358155402,-0.2928088286157867,0.440206617891412,0.0558098574758252,-0.2471499839869739,0.9086945906591606,0.165062728056661,-0.1831800586255273
QQQ,100,0.02,26,18,8,AND,0.4638196061637651,0.0775402810729617,-0.2744112378337134,3.105500450856628,-0.2007642155971782,0.0643295787512898,0.0270188940511442,-0.2744112378337134,0.4592314129416344,0.0585217558579178,-0.2471499839869739,0.923721619105335,0.1693815659546409,-0.1831800586255271
QQQ,100,0.02,39,8,2,AND,0.4675681944355249,0.0694516770723665,-0.2649606333548761,2.6131650135256987,-0.1616332445082613,0.3428001098607706,0.0569725043848805,-0.1452719532497931,0.2779223676452446,0.0321191472851569,-0.2649606333548772,0.7763810423540987,0.1252527516711885,-0.2413410664026825
QQQ,100,0.02,39,8,4,AND,0.4779085983845431,0.0726064483314483,-0.2668475294103435,3.067628494138864,-0.1386548177101099,0.3032528354805437,0.0538205713257162,-0.2307806072288913,0.3292161425562742,0.0395244245900854,-0.266847529410342,0.8364363326783427,0.1377267521055405,-0.1877387958875404
QQQ,100,0.02,39,8,6,AND,0.4720508132793483,0.0731183455172026,-0.2651275377760762,3.9008115419296665,-0.1463717607864318,0.22300080142159,0.0458048184829829,-0.2368930306550911,0.3606808106939723,0.0441674635218676,-0.2651275377760753,0.8385269657302943,0.1406165769219343,-0.1964578884019564
QQQ,100,0.02,39,8,8,AND,0.5241082203836255,0.0812546951132682,-0.2555259380982,5.45356176735798,-0.1022988252356589,0.2591849948205577,0.0502725139198099,-0.2350924942332928,0.4341180642691186,0.0543560769962359,-0.2555259380981992,0.8879194470584612,0.1512171007700868,-0.1709476969012736
QQQ,100,0.02,39,10,2,AND,0.4810716301242334,0.0723425652527895,-0.240397956526856,2.575293056807935,-0.1070849334203759,0.4005937607793649,0.0635699914298102,-0.1411163139612216,0.3557373510335993,0.0422631961099646,-0.2403979565268539,0.691601297328146,0.11563359510532,-0.2403979565268545
QQQ,100,0.02,39,10,4,AND,0.4717897460190752,0.0729719468592569,-0.2433330237669854,2.9540126239855726,-0.1019904357821187,0.3543657231343616,0.0597690512539135,-0.2270407061664632,0.3573075927506195,0.043816564876949,-0.2433330237669855,0.7531645764849522,0.1280009622850522,-0.1816156252096523
QQQ,100,0.02,39,10,6,AND,0.4861921869124143,0.0765765624098415,-0.2471499839869743,3.181244364292155,-0.1090891139435086,0.3547476141846362,0.061617687554329,-0.2250680630262823,0.3862865537299871,0.0483606935737694,-0.2471499839869747,0.755430793074069,0.1306952513355377,-0.1852374110516387
